37.5548768201904	126.96966524449994
37.55308718044556	126.97642899633566
37.55522076659584	126.97654602427454
37.55320655210504	126.97874667968763
37.55368689494708	126.98541456064552
37.54722934282707	126.995229135048
37.549694559809545	126.99832516302801
37.550159406110104	127.00436818301327
37.54820235864802	127.0061334023129
37.546169758665414	127.00499711608721
37.54385947805103	127.00727818360471
37.54413326436179	127.00898460651953
37.539639030116945	127.00959054834321
37.537681185520256	127.01726163044557
37.53378887274516	127.01719284893274
37.52290225898471	127.00614038053493
37.51309192794448	126.99070240960813
37.50654651085339	126.98553683648308
37.50702053393398	126.97524914998174
37.51751820477105	126.94988506562748
37.52702918583156	126.94987870367682
37.534519656862926	126.94481851935942
37.537500243531994	126.95335659960566
37.54231338779177	126.95817394011969
37.54546318600178	126.95790512689311
37.548791603525764	126.96371984820232
37.55155543391863	126.96233786542686
37.5541513366375	126.9657135934734
37.55566236579088	126.9691850696746
37.5548768201904	126.96966524449994
